Product,Category,Customer,Region,Date,Quantity,Unit Price,Discount,Cost,Sales
Monitor,Electronics,Cust_192,Australia,01-01-2023,1,912,0.16,816,7660.8
Printer,Office,Cust_324,Australia,23-06-2024,4,1703,0.15,156,5790.2
Tablet,Accessories,Cust_417,Canada,01-09-2024,5,1726,0.09,846,7853.3
Keyboard,Accessories,Cust_329,Germany,22-02-2022,9,158,0.22,88,1109.16
Mouse,Office,Cust_379,Germany,17-03-2023,1,1078,0.19,460,873.18
Tablet,Office,Cust_470,Germany,11-05-2024,5,1067,0.2,1052,4268
Monitor,Electronics,Cust_342,India,10-09-2024,2,455,0.22,755,709.8
Phone,Accessories,Cust_159,USA,16-10-2022,1,1461,0.23,108,1124.97
Tablet,Accessories,Cust_54,Canada,07-07-2023,8,270,0.29,139,1533.6
Tablet,Office,Cust_79,USA,22-11-2023,8,604,0.18,206,3962.24
Tablet,Electronics,Cust_407,USA,26-03-2022,1,1370,0.17,619,1137.1
Keyboard,Electronics,Cust_186,India,02-07-2022,7,1549,0.26,606,8023.82
Tablet,Electronics,Cust_249,Canada,23-07-2023,3,558,0.26,686,12387.6
Monitor,Electronics,Cust_204,Australia,29-07-2024,8,779,0.01,419,6169.68
Mouse,Office,Cust_388,India,20-08-2024,8,1817,0.14,714,12500.96
Monitor,Accessories,Cust_470,USA,11-01-2023,5,692,0.1,150,3114
Headphones,Office,Cust_110,Germany,04-03-2023,7,1554,0.29,661,7723.38
Mouse,Office,Cust_487,USA,15-04-2024,8,1728,0.02,630,13547.52
Laptop,Office,Cust_424,India,05-04-2022,8,1152,0,61,9216
Printer,Office,Cust_281,Canada,15-08-2022,3,948,0.3,1166,1990.8
Keyboard,Accessories,Cust_363,Australia,17-10-2023,5,1673,0.22,1036,6524.7
Phone,Office,Cust_237,Australia,21-10-2024,6,366,0.21,329,1734.84
Phone,Accessories,Cust_33,India,14-06-2022,5,1564,0.21,854,6177.8
Keyboard,Accessories,Cust_440,India,06-12-2022,4,909,0.22,88,2836.08
Tablet,Office,Cust_406,India,12-10-2024,9,1738,0.26,1451,11575.08
Printer,Office,Cust_75,Australia,28-12-2023,9,1513,0.01,265,13480.83
Monitor,Electronics,Cust_76,Australia,19-08-2024,8,1396,0.27,816,8152.64
Monitor,Office,Cust_66,India,12-02-2024,2,698,0.01,181,1382.04
Mouse,Accessories,Cust_317,USA,04-10-2022,9,348,0.27,1011,2286.36
Keyboard,Office,Cust_152,Australia,09-03-2024,4,1019,0.08,1047,3749.92
Laptop,Accessories,Cust_317,USA,24-05-2022,5,1451,0.02,1234,7109.9
Monitor,Accessories,Cust_216,USA,09-05-2022,3,521,0.1,,1406.7
Keyboard,Accessories,Cust_43,USA,15-09-2023,4,1768,0.07,267,6576.96
Mouse,Electronics,Cust_12,Canada,05-07-2022,6,82,0.19,531,398.52
Tablet,Office,Cust_415,India,10-12-2022,9,1125,0.12,1197,8910
Headphones,Accessories,Cust_48,India,22-05-2022,5,748,0.22,911,2917.2
Monitor,Electronics,Cust_192,UK,21-04-2022,3,1758,0.2,1281,4219.2
Monitor,Office,Cust_227,USA,17-05-2024,8,1156,0.01,1282,9155.52
Tablet,Accessories,Cust_472,UK,10-06-2024,1,1377,0,1372,1377
Printer,Electronics,Cust_216,India,04-07-2024,2,622,0.07,229,1156.92
Laptop,Electronics,Cust_131,Germany,16-05-2024,7,1188,0.12,1178,7318.08
Laptop,Office,Cust_146,Germany,08-03-2022,9,1667,0.03,49,14552.91
Tablet,Office,Cust_481,Germany,13-05-2023,5,1634,0.09,1310,7434.7
Monitor,Electronics,Cust_394,Canada,14-05-2024,2,1043,0.22,1173,1627.08
Tablet,Office,Cust_234,Australia,14-12-2024,3,479,0.04,690,1379.52
Laptop,Office,Cust_84,UK,07-01-2023,3,1435,0.22,258,3357.9
Monitor,Electronics,Cust_100,USA,02-03-2022,3,400,0.17,780,996
Tablet,Office,Cust_43,USA,14-09-2023,1,1749,0.02,1168,1714.02
Keyboard,Electronics,Cust_343,India,18-10-2023,4,1553,0.21,1057,49074.8
Keyboard,Office,Cust_366,Canada,07-06-2022,6,1614,0.02,1296,9490.32
Keyboard,Accessories,Cust_16,Germany,18-06-2023,4,153,0.25,219,459
Headphones,Electronics,Cust_7,India,12-06-2022,2,1326,0.2,635,2121.6
Phone,Office,Cust_339,India,24-12-2022,2,825,0.17,673,1369.5
Mouse,Office,Cust_75,Australia,19-12-2024,9,1284,0.09,467,10515.96
Keyboard,Office,Cust_215,India,08-06-2022,7,1699,0.12,821,10465.84
Laptop,Accessories,Cust_432,Canada,31-07-2024,7,1096,0.04,346,7365.12
Headphones,Accessories,Cust_286,Australia,18-11-2023,8,274,0.15,1087,1863.2
Tablet,Accessories,Cust_293,UK,16-03-2022,8,1008,0.08,874,7418.88
Keyboard,Electronics,Cust_81,Canada,27-06-2023,4,558,0.28,639,1607.04
Headphones,Accessories,Cust_321,Germany,12-01-2023,3,1783,0.1,334,4814.1
Keyboard,Office,Cust_398,Australia,09-09-2023,5,1089,0.1,270,4900.5
Laptop,Accessories,Cust_449,Canada,06-05-2022,1,865,0.21,760,683.35
Phone,Accessories,Cust_26,Germany,10-12-2024,6,1212,0.27,59,5308.56
Laptop,Office,Cust_27,USA,25-04-2022,9,775,0.01,94,6905.25
Monitor,Office,Cust_8,India,11-04-2022,9,1619,0.22,1062,11365.38
Headphones,Accessories,Cust_442,Australia,23-09-2024,6,1189,0.1,660,6420.6
Keyboard,Accessories,Cust_179,USA,20-05-2024,3,796,0.26,1248,1767.12
Tablet,Office,Cust_321,Canada,11-09-2022,9,480,0.02,986,4233.6
Keyboard,Accessories,Cust_278,Canada,10-01-2024,2,190,0.17,385,315.4
Tablet,Accessories,Cust_491,Australia,20-09-2023,1,782,0.14,566,672.52
Keyboard,Office,Cust_324,Australia,13-03-2024,7,1130,0.15,438,6723.5
Monitor,Electronics,Cust_112,India,29-09-2024,3,1549,0.13,99,4042.89
Monitor,Electronics,Cust_351,USA,09-03-2024,3,329,0.1,427,888.3
Laptop,Electronics,Cust_263,Australia,19-02-2022,2,965,0.09,796,1756.3
Headphones,Electronics,Cust_211,Germany,26-03-2023,4,1363,0.24,54,4143.52
Mouse,Electronics,Cust_287,Australia,02-08-2022,7,416,0.05,1450,2766.4
Laptop,Accessories,Cust_93,Canada,05-03-2024,2,154,0.07,1401,286.44
Tablet,Office,Cust_325,UK,09-09-2024,2,1326,0.23,358,2042.04
Printer,Office,Cust_85,India,10-07-2024,6,1553,0.03,60,9038.46
Headphones,Electronics,Cust_149,UK,03-02-2023,4,382,0.19,953,1237.68
Keyboard,Office,Cust_84,Australia,19-09-2024,5,1504,0.29,357,5339.2
Tablet,Accessories,Cust_348,India,08-03-2024,1,104,0.25,967,78
Headphones,Electronics,Cust_380,Australia,25-11-2024,9,276,0.25,536,1863
Tablet,Electronics,Cust_188,Germany,11-11-2024,4,358,0.25,75,1074
Tablet,Accessories,Cust_237,India,23-03-2023,9,926,0.17,756,6917.22
Monitor,Electronics,Cust_178,Germany,07-10-2023,2,266,0.1,1265,478.8
Laptop,Accessories,Cust_335,Australia,21-09-2023,4,1747,0.03,238,6778.36
Laptop,Office,Cust_278,India,17-04-2023,9,502,0.12,598,3975.84
Keyboard,Office,Cust_257,Germany,28-06-2022,5,1268,0.23,284,4881.8
Laptop,Office,Cust_243,Canada,28-10-2022,1,1124,0.13,64,977.88
Headphones,Accessories,Cust_473,India,04-09-2023,5,714,0.03,427,3462.9
Headphones,Electronics,Cust_8,Australia,13-06-2023,3,1996,0.06,1309,5628.72
Printer,Accessories,Cust_337,Germany,04-09-2022,7,179,0.2,264,1002.4
Monitor,Electronics,Cust_244,Germany,30-09-2024,3,1346,0.05,602,3836.1
Phone,Electronics,Cust_58,Germany,31-12-2024,6,388,0.07,650,2165.04
Headphones,Accessories,Cust_256,India,20-06-2024,4,408,0.06,141,1534.08
Tablet,Office,Cust_39,USA,20-10-2022,1,501,0.02,,490.98
Monitor,Electronics,Cust_250,Germany,04-08-2022,3,1689,0.03,358,4914.99
Phone,Electronics,Cust_289,India,07-04-2023,7,1815,0.27,807,9274.65
Monitor,Accessories,Cust_12,Germany,04-08-2022,2,1497,0.19,1498,2425.14
Keyboard,Accessories,Cust_116,India,02-07-2023,1,1871,0.02,1443,1833.58
Mouse,Electronics,Cust_395,Germany,09-04-2022,2,946,0.15,806,1608.2
Printer,Electronics,Cust_119,India,23-06-2024,9,557,0.22,49,3910.14
Keyboard,Accessories,Cust_29,India,04-01-2022,1,646,0.1,959,581.4
Phone,Office,Cust_161,Germany,21-01-2024,7,1889,0.3,1302,9256.1
Keyboard,Accessories,Cust_41,Germany,15-06-2022,7,986,0.08,1143,6349.84
Tablet,Office,Cust_205,Australia,22-08-2022,8,630,0.14,243,4334.4
Tablet,Electronics,Cust_346,Canada,18-07-2024,5,1234,0.06,58,5799.8
Laptop,Accessories,Cust_109,UK,31-03-2023,2,911,0.11,126,1621.58
Printer,Office,Cust_265,USA,27-09-2023,5,1001,0.05,1087,4754.75
Printer,Electronics,Cust_341,Canada,18-09-2024,6,839,0.3,411,3523.8
Headphones,Office,Cust_250,Germany,11-11-2023,1,1033,0.11,334,919.37
Phone,Electronics,Cust_313,USA,18-02-2024,7,1347,0.22,806,7354.62
Laptop,Office,Cust_385,USA,21-05-2022,7,1885,0.21,720,10424.05
Tablet,Office,Cust_338,Canada,30-05-2023,8,1724,0.25,1046,10344
Mouse,Accessories,Cust_290,UK,11-06-2023,9,1867,0.28,1110,12098.16
Laptop,Office,Cust_268,Australia,25-05-2024,6,1905,0.05,1426,10858.5
Headphones,Office,Cust_362,UK,30-03-2022,8,1381,0.19,1147,8948.88
Keyboard,Office,Cust_337,Germany,16-05-2022,2,739,0.25,145,1108.5
Monitor,Accessories,Cust_54,USA,05-03-2024,1,1155,0.1,372,1039.5
Printer,Office,Cust_346,India,05-05-2022,7,1882,0.03,1257,12778.78
Keyboard,Accessories,Cust_469,India,13-02-2022,3,1229,0.12,1178,3244.56
Headphones,Office,Cust_256,India,05-07-2024,3,1419,0.08,844,3916.44
Headphones,Electronics,Cust_455,India,23-09-2024,7,893,0.09,1049,5688.41
Monitor,Accessories,Cust_137,Canada,03-03-2022,6,1266,0.28,461,5469.12
Tablet,Electronics,Cust_177,Germany,23-10-2023,1,1648,0.2,161,1318.4
Monitor,Accessories,Cust_292,Australia,12-09-2022,8,307,0.3,552,1719.2
Laptop,Electronics,Cust_191,India,13-07-2022,6,276,0.17,,1374.48
Monitor,Accessories,Cust_114,USA,04-11-2022,2,1682,0.27,416,2455.72
Phone,Office,Cust_466,India,26-03-2022,9,1637,0.07,127,13701.69
Monitor,Accessories,Cust_302,Australia,20-05-2024,2,706,0.17,53,1171.96
Phone,Accessories,Cust_434,Germany,22-08-2022,4,53,0.25,555,159
Headphones,Office,Cust_421,USA,02-03-2023,5,1664,0.18,539,6822.4
Phone,Accessories,Cust_125,India,25-03-2024,1,389,0.06,866,365.66
Laptop,Electronics,Cust_354,Australia,09-05-2023,3,710,0.1,891,1917
Laptop,Office,Cust_330,Australia,31-08-2022,9,675,0.2,136,4860
Monitor,Accessories,Cust_336,Germany,23-04-2022,2,1445,0.13,708,2514.3
Printer,Office,Cust_358,USA,12-07-2022,9,1381,0.16,598,10440.36
Laptop,Electronics,Cust_293,India,31-08-2023,8,1211,0.19,259,7847.28
Mouse,Accessories,Cust_42,Australia,28-10-2022,9,1026,0.22,1346,7202.52
Phone,Office,Cust_204,Australia,01-10-2022,4,1254,0.2,845,4012.8
Headphones,Office,Cust_50,Australia,08-10-2022,5,1206,0.04,1057,5788.8
Headphones,Accessories,Cust_398,India,11-04-2022,6,529,0.23,1035,2443.98
Keyboard,Office,Cust_498,India,06-08-2024,7,317,0.01,574,2196.81
Keyboard,Accessories,Cust_155,Canada,09-08-2024,2,320,0.28,1353,460.8
Laptop,Office,Cust_30,Canada,24-04-2023,8,865,0.21,1073,5466.8
Monitor,Electronics,Cust_498,India,12-01-2023,4,1562,0.17,199,5185.84
Tablet,Office,Cust_341,Germany,27-05-2024,7,1994,0.11,,12422.62
Keyboard,Office,Cust_338,Canada,23-05-2023,2,1314,0.13,1034,2286.36
Laptop,Electronics,Cust_333,Canada,24-08-2024,8,1146,0.05,1069,8709.6
Printer,Accessories,Cust_372,USA,22-06-2022,8,1788,0.22,977,11157.12
Headphones,Office,Cust_377,India,08-01-2023,5,205,0.06,911,963.5
Laptop,Electronics,Cust_39,Germany,21-07-2022,2,1348,0.12,551,2372.48
Headphones,Office,Cust_313,USA,11-12-2024,9,1963,0.06,198,16606.98
Monitor,Office,Cust_445,USA,21-05-2024,1,85,0.02,187,83.3
Tablet,Accessories,Cust_466,Germany,14-10-2023,8,945,0.11,144,6728.4
Keyboard,Electronics,Cust_138,India,07-03-2022,2,478,0.28,1456,688.32
Printer,Accessories,Cust_406,India,31-01-2023,8,395,0.17,1178,2622.8
Headphones,Office,Cust_497,India,08-02-2024,8,1739,0.14,191,11964.32
Laptop,Office,Cust_358,Canada,02-02-2024,3,356,0.18,402,875.76
Mouse,Electronics,Cust_381,USA,07-04-2022,7,1823,0.09,140,11612.51
Printer,Accessories,Cust_177,India,15-02-2022,3,1685,0.28,114,3639.6
Tablet,Office,Cust_386,UK,26-03-2024,9,1950,0.24,1270,13338
Phone,Accessories,Cust_482,USA,04-10-2023,4,1353,0.02,287,5303.76
Mouse,Office,Cust_273,USA,19-07-2024,3,84,0.26,1034,186.48
Phone,Electronics,Cust_233,Australia,14-03-2023,9,332,0.01,1417,2958.12
Printer,Electronics,Cust_137,USA,14-03-2023,3,1379,0.19,1139,3350.97
Printer,Accessories,Cust_83,Canada,28-02-2023,3,822,,1004,1849.5
Tablet,Electronics,Cust_313,Canada,16-04-2022,2,1661,0.1,1468,2989.8
Printer,Accessories,Cust_196,UK,03-04-2023,6,1165,0.23,72,5382.3
Keyboard,Office,Cust_251,Germany,11-12-2024,1,223,0.17,864,185.09
Tablet,Accessories,Cust_400,Canada,09-01-2022,7,138,0.28,464,695.52
Printer,Accessories,Cust_498,Australia,11-04-2023,8,1832,0.13,68,12750.72
Keyboard,Accessories,Cust_480,Australia,04-05-2024,2,272,0.05,357,516.8
Printer,Electronics,Cust_94,India,05-09-2024,5,57,0.09,250,259.35
Printer,Electronics,Cust_192,USA,14-09-2022,9,1629,0.01,,14514.39
Tablet,Office,Cust_178,Canada,17-01-2022,8,1235,0.26,1263,7311.2
Keyboard,Electronics,Cust_416,Australia,15-09-2022,6,945,0.15,,4819.5
Headphones,Electronics,Cust_484,UK,25-08-2024,6,1613,0.25,382,7258.5
Keyboard,Office,Cust_344,Canada,18-08-2022,8,1743,0.13,1159,12131.28
Printer,Electronics,Cust_318,Germany,14-09-2023,4,1221,0.22,783,3809.52
Printer,Office,Cust_176,India,08-09-2023,8,916,0.07,686,6815.04
Monitor,Accessories,Cust_386,Australia,26-03-2023,6,166,0.12,1056,876.48
Laptop,Accessories,Cust_270,India,02-05-2024,7,413,0.06,1265,2717.54
Monitor,Office,Cust_216,Australia,03-10-2022,4,1867,0.15,501,6347.8
Mouse,Office,Cust_331,USA,24-04-2024,4,1386,0.12,916,4878.72
Tablet,Office,Cust_450,USA,17-09-2022,8,1510,0.13,1483,10509.6
Laptop,Accessories,Cust_427,Australia,25-10-2023,8,907,0.1,39,6530.4
Mouse,Accessories,Cust_80,Germany,29-11-2022,1,1297,0.04,1386,1245.12
Laptop,Office,Cust_112,Canada,09-09-2023,6,277,0.1,1307,1495.8
Monitor,Electronics,Cust_205,USA,30-03-2022,8,1745,0.15,1146,11866
Laptop,Electronics,Cust_338,USA,20-11-2022,1,131,0.07,150,121.83
Monitor,Electronics,Cust_235,USA,27-04-2024,4,1734,0.12,1329,6103.68
Monitor,Office,Cust_245,India,26-03-2023,6,1762,0.19,1074,8563.32
Tablet,Electronics,Cust_354,Germany,28-07-2024,3,1957,0.1,973,5283.9
Laptop,Electronics,Cust_202,Canada,27-11-2023,2,777,0.06,443,1460.76
Headphones,Electronics,Cust_246,USA,20-03-2023,4,252,0.21,195,796.32
Tablet,Office,Cust_2,Germany,02-08-2024,1,1627,0.06,1379,1529.38
Printer,Electronics,Cust_214,Germany,20-09-2023,1,402,0.23,825,309.54
Phone,Electronics,Cust_475,Canada,20-08-2024,7,485,0.13,603,2953.65
Phone,Office,Cust_57,UK,09-09-2022,1,1278,0.22,1348,996.84
Tablet,Electronics,Cust_266,Canada,21-11-2023,9,375,0.03,716,3273.75
Laptop,Office,Cust_145,Australia,15-04-2024,8,1561,0.3,560,8741.6
Tablet,Office,Cust_373,Germany,20-09-2024,4,426,0.15,153,14484
Phone,Electronics,Cust_199,Australia,21-04-2024,8,1836,0.29,115,10428.48
Phone,Accessories,Cust_240,India,03-05-2022,4,136,0.29,1083,386.24
Phone,Accessories,Cust_325,Germany,01-04-2022,8,1250,0.23,1021,7700
Headphones,Accessories,Cust_307,UK,29-08-2023,5,1363,0.2,1332,5452
Phone,Office,Cust_477,India,16-01-2024,9,1163,0.06,998,9838.98
Keyboard,Accessories,Cust_21,USA,10-06-2024,9,1110,0.13,158,8691.3
Mouse,Accessories,Cust_245,Canada,17-09-2022,2,411,0.21,1472,649.38
Tablet,Electronics,Cust_233,Australia,04-08-2024,1,1982,0.26,211,1466.68
Monitor,Electronics,Cust_450,Australia,12-12-2024,4,767,0.26,1148,2270.32
Headphones,Accessories,Cust_310,UK,18-03-2022,8,1583,0.21,129,10004.56
Keyboard,Office,Cust_304,UK,04-11-2024,2,743,0.04,744,1426.56
Tablet,Electronics,Cust_485,Germany,31-03-2023,8,1847,0.12,257,13002.88
Tablet,Accessories,Cust_410,USA,11-05-2022,5,1245,0.13,47,5415.75
Keyboard,Office,Cust_67,USA,22-06-2022,8,1481,0.1,866,10663.2
Monitor,Office,Cust_256,Germany,01-11-2022,7,910,0.11,397,5669.3
Mouse,Accessories,Cust_337,USA,12-12-2023,2,1862,0.24,625,2830.24
Monitor,Office,Cust_213,Australia,10-09-2024,6,869,0.24,1009,3962.64
Tablet,Electronics,Cust_437,UK,26-12-2022,9,1835,0.23,218,12716.55
Keyboard,Office,Cust_275,UK,25-11-2022,7,1197,0.16,1255,7038.36
Laptop,Accessories,Cust_206,Germany,29-08-2023,2,1829,0.21,930,2889.82
Printer,Accessories,Cust_401,Canada,27-05-2022,9,622,0.1,168,5038.2
Keyboard,Office,Cust_23,India,23-05-2022,1,1688,0.09,1484,1536.08
Printer,Electronics,Cust_38,Canada,10-12-2023,3,1221,,1334,3333.33
Printer,Accessories,Cust_150,Australia,17-12-2024,9,1237,0.16,546,9351.72
Keyboard,Electronics,Cust_89,UK,15-09-2024,8,1230,0.11,634,8757.6
Laptop,Office,Cust_480,Germany,31-07-2024,7,629,0.27,1215,3214.19
Monitor,Office,Cust_281,India,23-11-2022,2,148,0.02,1421,290.08
Phone,Office,Cust_379,UK,15-10-2024,4,406,0.01,1372,1607.76
Monitor,Accessories,Cust_83,Germany,30-06-2022,5,329,0.01,327,1628.55
,Office,Cust_338,Canada,21-04-2023,5,1876,0.26,967,6941.2
Mouse,Electronics,Cust_67,Canada,11-07-2023,2,1178,0.07,527,2191.08
Laptop,Electronics,Cust_49,Germany,12-02-2024,2,518,0.21,1054,818.44
Headphones,Accessories,Cust_216,Canada,18-10-2023,4,1228,0.29,218,3487.52
Monitor,Office,Cust_253,Australia,29-05-2022,3,546,0.28,387,1179.36
,Electronics,Cust_231,USA,26-12-2024,1,204,0.13,437,177.48
Mouse,Electronics,Cust_359,USA,04-10-2023,2,1336,0.03,348,2591.84
Headphones,Office,Cust_334,Australia,03-11-2023,9,769,0.13,275,6021.27
Headphones,Accessories,Cust_345,India,05-08-2022,7,445,0.24,639,2367.4
Phone,Electronics,Cust_333,Germany,29-05-2024,6,756,0.22,564,3538.08
Laptop,Accessories,Cust_198,USA,09-05-2022,9,52,0.1,202,421.2
Headphones,Office,Cust_14,Canada,31-12-2023,9,1985,0.14,571,15363.9
Headphones,Office,Cust_408,Germany,21-12-2024,6,1273,0.07,888,7103.34
Tablet,Office,Cust_462,Germany,10-06-2022,3,599,0.02,217,1761.06
Mouse,Accessories,Cust_470,India,23-04-2024,1,1494,0.24,,1135.44
Printer,Electronics,Cust_411,India,24-07-2023,7,1673,0.15,880,9954.35
Keyboard,Office,Cust_12,Australia,07-12-2022,1,1869,0.19,1303,1513.89
Laptop,Accessories,Cust_51,Germany,01-02-2024,3,1791,0.03,1197,5211.81
Headphones,Office,Cust_452,India,09-04-2023,4,301,0.13,1455,1047.48
Mouse,Electronics,Cust_128,Canada,21-02-2023,1,712,0.02,1472,697.76
Laptop,Accessories,Cust_337,India,29-03-2023,3,1476,0.16,761,3719.52
Monitor,Office,Cust_131,Canada,01-08-2022,1,1766,0.27,,1289.18
Headphones,Office,Cust_44,Australia,11-05-2023,4,317,0.03,357,1229.96
Tablet,Office,Cust_180,Canada,30-07-2023,1,1970,0.15,1414,1674.5
Printer,Accessories,Cust_395,UK,14-07-2024,4,440,0.28,1365,1267.2
Keyboard,Accessories,Cust_12,Canada,09-04-2022,1,1018,0.25,601,763.5
Printer,Office,Cust_333,India,10-07-2022,3,1728,0.25,517,3888
Phone,Office,Cust_366,Canada,28-09-2022,4,744,0.08,425,2737.92
Phone,Office,Cust_38,Canada,11-10-2023,6,1415,0.13,1112,7386.3
Monitor,Electronics,Cust_324,Germany,04-11-2022,4,1370,0.09,1123,4986.8
Monitor,Office,Cust_410,Germany,19-10-2023,2,1289,0.25,424,1933.5
Keyboard,Accessories,Cust_351,Australia,10-01-2023,4,200,0.23,45,616
Headphones,Office,Cust_280,India,13-12-2024,5,1969,0.2,1021,7876
Printer,Office,Cust_186,USA,08-03-2022,7,490,0.1,583,3087
Monitor,Accessories,Cust_409,USA,23-03-2024,3,1780,0.08,522,4912.8
Phone,Accessories,Cust_417,Germany,21-11-2022,1,987,0.07,1260,917.91
Tablet,Electronics,Cust_241,UK,10-04-2023,2,516,0.23,614,794.64
Phone,Accessories,Cust_499,USA,28-10-2022,6,812,0.3,295,3410.4
Mouse,Accessories,Cust_77,Australia,25-11-2023,3,1704,0.03,277,4958.64
Keyboard,Accessories,Cust_481,USA,28-05-2023,7,666,0.13,,4055.94
Monitor,Accessories,Cust_433,Canada,09-12-2022,1,1927,0.17,365,1599.41
Phone,Office,Cust_145,Germany,02-11-2022,7,1113,0.11,760,6933.99
Headphones,Office,Cust_71,India,06-12-2023,2,927,0.17,1293,1538.82
Printer,Electronics,Cust_472,UK,26-05-2023,8,473,0.26,818,2800.16
Phone,Accessories,Cust_274,Germany,06-07-2022,5,1986,0.1,549,8937
Mouse,Electronics,Cust_282,Canada,07-07-2022,4,1654,0.22,379,5160.48
Tablet,Office,Cust_114,UK,25-11-2022,4,1419,0.08,722,5221.92
Headphones,Accessories,Cust_335,Canada,05-11-2023,4,444,0.29,1007,1260.96
Mouse,Electronics,Cust_267,Canada,22-12-2023,8,422,0.12,396,2970.88
Phone,Electronics,Cust_78,UK,01-09-2023,1,785,0.29,629,557.35
Mouse,Accessories,Cust_401,India,07-04-2023,1,254,0.13,38,220.98
Headphones,Accessories,Cust_281,USA,17-12-2024,9,183,0.03,93,1597.59
Headphones,Accessories,Cust_340,Australia,23-10-2022,8,952,0.2,187,6092.8
Tablet,Electronics,Cust_249,India,05-12-2022,8,864,0.08,458,6359.04
Printer,Accessories,Cust_100,Canada,03-06-2023,5,495,0.16,402,2079
Tablet,Office,Cust_316,Australia,03-10-2024,4,1782,0.13,1433,62013.6
Monitor,Office,Cust_76,Germany,16-01-2024,5,1981,0.23,915,7626.85
Headphones,Electronics,Cust_122,UK,06-06-2024,8,510,0.22,1115,3182.4
Laptop,Accessories,Cust_88,India,01-07-2024,4,1701,0.01,409,6735.96
Keyboard,Electronics,Cust_345,UK,25-11-2023,4,1013,0.18,225,3322.64
Phone,Office,Cust_354,UK,27-11-2024,7,1224,0.27,663,6254.64
Mouse,Office,Cust_428,Australia,19-12-2022,3,1319,0.07,487,3680.01
Mouse,Electronics,Cust_288,Australia,07-08-2024,2,1702,0.23,1112,2621.08
Keyboard,Office,Cust_287,Canada,26-12-2024,7,943,0.04,454,6336.96
Phone,Office,Cust_472,Germany,04-03-2023,4,825,0.21,779,2607
Tablet,Electronics,Cust_386,Canada,07-12-2024,5,454,0.11,171,2020.3
Headphones,Electronics,Cust_196,Canada,29-03-2024,9,829,,379,7237.17
Phone,Office,Cust_289,Canada,20-08-2023,7,1082,0.04,297,7271.04
Phone,Electronics,Cust_26,UK,04-04-2024,2,1567,0.11,158,2789.26
Headphones,Accessories,Cust_415,Australia,03-08-2022,5,552,0.17,1145,2290.8
Printer,Accessories,Cust_101,India,11-07-2023,7,1804,0.08,662,11617.76
Laptop,Accessories,Cust_188,UK,22-04-2022,2,858,0.18,1495,1407.12
Laptop,Accessories,Cust_373,Germany,17-06-2024,9,1789,0,706,16101
Headphones,Electronics,Cust_130,Canada,08-12-2024,5,1080,0.25,1217,4050
Keyboard,Accessories,Cust_173,USA,04-11-2022,8,600,0.22,1206,3744
Laptop,Electronics,Cust_120,Germany,21-07-2024,1,1278,0.01,996,1265.22
Phone,Office,Cust_24,Australia,13-12-2022,4,499,0.25,230,1497
Tablet,Electronics,Cust_115,UK,25-07-2022,4,1904,0.14,1326,6549.76
Phone,Electronics,Cust_219,India,20-07-2024,5,1110,0.28,920,3996
Headphones,Office,Cust_196,Australia,14-06-2024,7,1939,0.29,1432,9636.83
Mouse,Accessories,Cust_331,Canada,28-08-2022,4,815,0.17,1216,2705.8
Keyboard,Accessories,Cust_435,Australia,05-07-2022,9,1401,0.07,349,11726.37
Printer,Accessories,Cust_158,USA,01-10-2022,6,828,0.18,981,4073.76
Keyboard,Electronics,Cust_101,Australia,21-10-2022,1,1282,0.29,543,910.22
Tablet,Accessories,Cust_373,India,29-01-2022,3,1741,0.21,301,4126.17
Monitor,Office,Cust_12,India,03-03-2023,1,1868,0.02,1220,1830.64
